"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260520","4호선","상계","21417","20570","20260523"
"20260520","7호선","상도","14755","14923","20260523"
"20260520","안산선","상록수","16542","16877","20260523"
"20260520","7호선","상봉","19532","18745","20260523"
"20260520","중앙선","상봉","5930","6043","20260523"
"20260520","6호선","상수","11777","12644","20260523"
"20260520","2호선","상왕십리","16398","16359","20260523"
"20260520","6호선","상월곡(한국과학기술연구원)","8485","8204","20260523"
"20260520","5호선","상일동","17069","17087","20260523"
"20260520","경춘선","상천","214","199","20260523"
"20260520","6호선","새절(신사)","14699","14031","20260523"
"20260520","9호선","샛강","8205","7802","20260523"
"20260520","신림선","샛강","3442","4061","20260523"
"20260520","경의선","서강대","2607","2673","20260523"
"20260520","5호선","서대문","23414","22861","20260523"
"20260520","경부선","서동탄","1629","1324","20260523"
"20260520","경원선","서빙고","2302","2187","20260523"
"20260520","신림선","서울대벤처타운","10519","10299","20260523"
"20260520","2호선","서울대입구(관악구청)","52021","49821","20260523"
"20260520","분당선","서울숲","13560","13856","20260523"
"20260520","4호선","서울역","15582","24105","20260523"
"20260520","경의선","서울역","3828","4920","20260523"
"20260520","공항철도 1호선","서울역","13139","11216","20260523"
"20260520","1호선","서울역","84227","80773","20260523"
"20260520","경부선","서울역","9874","3538","20260523"
"20260520","신림선","서울지방병무청","3800","4205","20260523"
"20260520","신림선","서원","4042","3909","20260523"
"20260520","경부선","서정리","9372","8719","20260523"
"20260520","2호선","서초","25938","24966","20260523"
"20260520","분당선","서현","25039","25861","20260523"
"20260520","6호선","석계","14234","15000","20260523"
"20260520","경원선","석계","7945","8637","20260523"
"20260520","경부선","석수","9007","8399","20260523"
"20260520","9호선2~3단계","석촌","10277","9458","20260523"
"20260520","8호선","석촌","10010","10763","20260523"
"20260520","9호선2~3단계","석촌고분","8578","8648","20260523"
"20260520","2호선","선릉","66671","58223","20260523"
"20260520","분당선","선릉","14975","22318","20260523"
"20260520","과천선","선바위","8310","7365","20260523"
"20260520","9호선","선유도","11161","10177","20260523"
"20260520","분당선","선정릉","9120","9184","20260523"
"20260520","9호선2~3단계","선정릉","11814","12745","20260523"
"20260520","경부선","성균관대","17985","17560","20260523"
"20260520","경강선","성남","1630","1481","20260523"
"20260520","2호선","성수","53567","55875","20260523"
"20260520","4호선","성신여대입구(돈암)","25886","25164","20260523"
"20260520","우이신설선","성신여대입구(돈암)","4223","4532","20260523"
"20260520","경부선","성환","7310","6927","20260523"
"20260520","경부선","세류","3801","3400","20260523"
"20260520","경부선","세마","3814","3719","20260523"
"20260520","경강선","세종대왕릉","337","315","20260523"
"20260520","수인선","소래포구","5007","4708","20260523"
"20260520","경인선","소사","8537","8038","20260523"
"20260520","경원선","소요산","956","1002","20260523"
"20260520","우이신설선","솔밭공원","2725","2675","20260523"
"20260520","우이신설선","솔샘","6517","6476","20260523"
"20260520","경인선","송내","27666","27777","20260523"
"20260520","수인선","송도","2623","2370","20260523"
"20260520","5호선","송정","6723","6482","20260523"
"20260520","경부선","송탄","4486","4426","20260523"
"20260520","8호선","송파","12039","12231","20260523"
"20260520","9호선2~3단계","송파나루","6723","6996","20260523"
"20260520","분당선","수내","13946","14292","20260523"
"20260520","7호선","수락산","13756","13924","20260523"
"20260520","안산선","수리산","4547","3799","20260523"
"20260520","경의선","수색","3599","3792","20260523"
"20260520","분당선","수서","19746","21011","20260523"
"20260520","3호선","수서","20817","20317","20260523"
"20260520","분당선","수원","8351","7734","20260523"
"20260520","경부선","수원","38662","40538","20260523"
"20260520","분당선","수원시청","15291","16057","20260523"
"20260520","4호선","수유(강북구청)","36541","37125","20260523"
"20260520","8호선","수진","6533","6216","20260523"
"20260520","4호선","숙대입구(갈월)","18875","18458","20260523"
"20260520","7호선","숭실대입구(살피재)","18166","18331","20260523"
"20260520","수인선","숭의","4743","4437","20260523"
"20260520","1호선","시청","31135","30997","20260523"
"20260520","2호선","시청","32844","30194","20260523"
"20260520","분당선","신갈","5344","5262","20260523"
"20260520","5호선","신금호","7186","7752","20260523"
"20260520","5호선","신길","5710","6271","20260523"
"20260520","경부선","신길","9134","8277","20260523"
"20260520","안산선","신길온천","2119","1897","20260523"
"20260520","경춘선","신내","3289","3247","20260523"
"20260520","9호선","신논현","32169","32499","20260523"
"20260520","2호선","신답","1916","2304","20260523"
"20260520","6호선","신당","9674","10153","20260523"
"20260520","2호선","신당","16451","17221","20260523"
"20260520","2호선","신대방","26358","25957","20260523"
"20260520","7호선","신대방삼거리","16751","16227","20260523"
"20260520","경부선","신도림","3811","4364","20260523"
"20260520","2호선","신도림","53713","50559","20260523"
"20260520","경강선","신둔도예촌","1606","1490","20260523"
"20260520","신림선","신림","2559","3050","20260523"
"20260520","2호선","신림","59168","58597","20260523"
"20260520","9호선","신목동","5174","4719","20260523"
"20260520","9호선","신반포","5340","5192","20260523"
"20260520","9호선","신방화","8103","8197","20260523"
"20260520","3호선","신사","27932","28942","20260523"
"20260520","우이신설선","신설동","2700","2600","20260523"
"20260520","2호선","신설동","4691","4475","20260523"
"20260520","1호선","신설동","15674","15573","20260523"
"20260520","4호선","신용산","22719","24237","20260523"
"20260520","중앙선","신원","111","127","20260523"
"20260520","경원선","신이문","9437","8997","20260523"
"20260520","5호선","신정(은행정)","15139","12832","20260523"
"20260520","2호선","신정네거리","11086","11563","20260523"
"20260520","장항선","신창(순천향대)","3158","3016","20260523"
"20260520","2호선","신촌","42583","42585","20260523"
"20260520","경의선","신촌","1340","1617","20260523"
"20260520","수인선","신포","1727","1764","20260523"
"20260520","7호선","신풍","13426","12892","20260523"
"20260520","8호선","신흥","5882","6036","20260523"
"20260520","4호선","쌍문","32234","30394","20260523"
"20260520","장항선","쌍용(나사렛대)","3433","3310","20260523"
"20260520","장항선","아산","4687","4328","20260523"
"20260520","중앙선","아신","503","488","20260523"
"20260520","5호선","아차산(어린이대공원후문)","16373","16279","20260523"
"20260520","2호선","아현","12679","12425","20260523"
"20260520","3호선","안국","29772","29054","20260523"
"20260520","안산선","안산","11673","10724","20260523"
"20260520","6호선","안암(고대병원앞)","19112","20294","20260523"
"20260520","경부선","안양","28118","27570","20260523"
"20260520","8호선","암사","17801","16864","20260523"
"20260520","8호선","암사역사공원","8259","7333","20260523"
"20260520","3호선","압구정","32346","34624","20260523"
"20260520","분당선","압구정로데오","19193","20247","20260523"
"20260520","5호선","애오개","7774","7878","20260523"
"20260520","경의선","야당","7691","7738","20260523"
"20260520","수인선","야목","856","653","20260523"
"20260520","분당선","야탑","28365","30128","20260523"
"20260520","6호선","약수","4206","3982","20260523"
"20260520","3호선","약수","14098","13992","20260523"
"20260520","중앙선","양수","1645","1707","20260523"
"20260520","중앙선","양원","3571","3536","20260523"
"20260520","3호선","양재(서초구청)","44484","46165","20260523"
"20260520","중앙선","양정","515","432","20260523"
"20260520","경원선","양주","7406","7278","20260523"
"20260520","2호선","양천구청","7585","8259","20260523"
"20260520","9호선","양천향교","13215","13766","20260523"
"20260520","중앙선","양평","2894","3005","20260523"
"20260520","5호선","양평","10143","10114","20260523"
"20260520","7호선","어린이대공원(세종대)","23506","25102","20260523"
"20260520","수인선","어천","1602","1539","20260523"
"20260520","9호선2~3단계","언주","13882","13969","20260523"
"20260520","5호선","여의나루","10566","12436","20260523"
"20260520","9호선","여의도","36932","34944","20260523"
"20260520","5호선","여의도","36698","36238","20260523"
"20260520","경강선","여주","3166","3135","20260523"
"20260520","경인선","역곡","29080","29385","20260523"
"20260520","2호선","역삼","61357","66828","20260523"
"20260520","6호선","역촌","4436","5305","20260523"
"20260520","수인선","연수","4827","4724","20260523"
"20260520","6호선","연신내","6","0","20260523"
"20260520","3호선","연신내","39345","37851","20260523"
"20260520","경원선","연천","772","800","20260523"
"20260520","9호선","염창","19897","18994","20260523"
"20260520","경부선","영등포","40679","40810","20260523"
"20260520","2호선","영등포구청","26762","27477","20260523"
"20260520","5호선","영등포구청","5580","5714","20260523"
"20260520","5호선","영등포시장","13204","13410","20260523"
"20260520","공항철도 1호선","영종","4508","4633","20260523"
"20260520","분당선","영통","10150","10373","20260523"
"20260520","5호선","오금","4532","4509","20260523"
"20260520","3호선","오금","7509","6906","20260523"
"20260520","경인선","오류동","12350","11613","20260523"
"20260520","분당선","오리","12378","10674","20260523"
"20260520","5호선","오목교(목동운동장앞)","23088","24578","20260523"
"20260520","수인선","오목천","5778","4969","20260523"
"20260520","중앙선","오빈","293","285","20260523"
"20260520","경부선","오산","11794","11680","20260523"
"20260520","경부선","오산대","4482","4138","20260523"
"20260520","안산선","오이도","7894","7992","20260523"
"20260520","3호선","옥수","9852","10226","20260523"
"20260520","경원선","옥수","54","44","20260523"
"20260520","경인선","온수(성공회대입구)","6999","6737","20260523"
"20260520","7호선","온수(성공회대입구)","12114","11365","20260523"
"20260520","장항선","온양온천","4235","4285","20260523"
"20260520","9호선2~3단계","올림픽공원(한국체대)","6914","7364","20260523"
